Sample,X,Y,Z
763,0.2399,-0.3715,1.0080
764,0.2174,-0.2516,0.9122
765,0.2264,-0.2070,0.9926
766,0.2074,-0.1423,1.0329
767,0.0530,0.0999,1.0068
768,-0.0864,0.1056,1.0328
769,-0.0618,-0.0131,1.0942
770,0.0132,-0.2243,1.0991
771,0.1083,-0.4211,1.1834
772,-0.0606,-0.2689,1.1769
773,-0.2920,-0.0191,1.1252
774,-0.4576,0.0952,1.0549
775,-0.2976,0.0491,0.9734
776,-0.1681,-0.0970,0.9874
777,0.0653,-0.2880,1.0076
778,0.1126,-0.2255,0.9918
779,0.0669,-0.0944,0.9654
780,0.0045,0.0060,0.9680
781,-0.0094,0.0302,0.9940
782,-0.0095,0.0536,1.0043
783,-0.0606,-0.0425,1.1108
784,-0.1059,-0.1501,1.1516
785,-0.1491,-0.2004,1.1684
786,-0.0662,-0.2871,1.2166
787,-0.0602,-0.1597,1.1702
788,-0.0691,0.0183,1.0510
789,-0.1530,0.1866,0.9642
790,-0.2598,0.2893,0.8496
791,-0.0636,-0.0190,0.9176
792,0.3555,-0.4420,1.0378
793,0.6013,-0.6733,1.1521
794,0.4365,-0.3564,1.0942
795,-0.0937,0.2576,0.9290
796,-0.3969,0.4346,0.9031
797,-0.3808,0.1722,1.1213
798,-0.0916,-0.3857,1.3461
799,0.4932,-0.9671,1.5085
800,0.4394,-0.6802,1.4688
801,0.0471,-0.0748,1.1622
802,-0.2311,0.3029,0.9588
803,-0.2871,0.4492,0.6372
804,-0.0272,0.0936,0.7712
805,0.3250,-0.3862,0.8699
806,0.4275,-0.5396,0.9971
807,0.3857,-0.5437,1.1269
808,-0.0307,0.0447,1.0762
809,-0.4283,0.4692,0.9268
810,-0.4824,0.3746,0.9959
811,-0.5157,0.3293,0.9972
812,-0.2958,0.0168,1.1529
813,0.0604,-0.4701,1.4025
814,0.4979,-0.8626,1.5336
815,0.1979,-0.2338,1.2922
816,-0.2645,0.4968,0.6735
817,-0.2688,0.4309,0.6022
818,-0.1207,0.0595,0.7810
819,0.0770,-0.2617,0.9588
820,0.3618,-0.6959,1.1788
821,0.3212,-0.7038,1.4041
822,-0.1512,-0.1404,1.2903
823,-0.6063,0.3406,1.1463
824,-0.4684,0.2209,0.9500
825,-0.1192,-0.0129,1.0152
826,0.2617,-0.2718,0.9819
827,0.2964,-0.2935,1.0500
828,0.1544,-0.1841,1.0146
829,0.0380,-0.0211,1.0616
830,0.0621,-0.0095,1.0164
831,0.2971,-0.2439,1.0759
832,0.3004,-0.2610,1.1011
833,0.0315,-0.0342,1.0231
834,-0.1620,-0.0257,1.0989
835,-0.3119,-0.0356,1.1956
836,-0.2908,-0.1460,1.2122
837,0.0370,-0.4998,1.2930
838,0.2774,-0.5767,1.1894
839,0.1747,-0.1950,0.9661
840,-0.0435,0.2916,0.6716
841,-0.1622,0.4943,0.6765
842,-0.1467,0.2975,0.8274
843,0.0657,-0.0713,1.0236
844,0.3340,-0.5085,1.3345
845,0.4003,-0.5247,1.4225
846,-0.0470,0.0014,1.2300
847,-0.3644,0.3715,0.9363
848,-0.4236,0.3363,0.9598
849,-0.3789,0.1428,1.0109
850,-0.1933,-0.1807,1.0923
851,0.3104,-0.7521,1.2194
852,0.4903,-0.8905,1.4431
853,0.1791,-0.2672,1.0056
854,-0.3445,0.4175,0.7468
855,-0.3600,0.3347,0.5923
856,-0.0748,-0.0536,0.9327
857,0.3980,-0.6187,1.0762
858,0.5107,-0.5972,1.2604
859,0.0641,-0.1059,1.1287
860,-0.3797,0.3341,1.1014
861,-0.4917,0.3826,1.0562
862,-0.2546,0.1144,1.0837
863,-0.0757,-0.0073,1.1640
864,0.1713,-0.3187,1.2051
865,0.2646,-0.4774,1.4282
866,0.1599,-0.1698,1.0450
867,-0.1284,0.1653,0.9397
868,-0.0568,0.0424,0.7819
869,0.1567,-0.2865,0.9763
870,0.0964,-0.2661,0.9995
871,-0.0176,-0.1421,0.9771
872,-0.1606,-0.1183,1.0683
873,-0.1782,-0.0381,1.0737
874,-0.2466,0.0076,1.1209
875,-0.0726,-0.0267,1.0034
876,0.0116,-0.1243,1.0748
877,0.1735,-0.2366,1.1240
878,0.1409,-0.1786,1.0783
879,0.1236,-0.0708,1.0109
880,0.1194,-0.0554,0.9757
881,0.1131,-0.1331,1.1072
882,0.0555,-0.1894,1.1387
883,0.0079,-0.1684,1.1739
884,-0.0425,-0.1470,1.1172
885,-0.0483,-0.1292,1.1585
886,-0.1094,-0.0239,1.0695
887,-0.1287,0.0004,0.9873
888,-0.0383,-0.0640,0.9617
889,-0.0465,-0.1104,0.9989
890,0.0208,-0.2134,1.0725
891,0.0706,-0.2496,1.1519
892,-0.1079,0.0541,1.0782
893,-0.2504,0.1069,1.0930
894,-0.2419,0.0756,1.1179
895,-0.2236,-0.0151,1.0443
896,0.1166,-0.4284,1.0981
897,0.3176,-0.4930,1.0324
898,0.2047,-0.2628,0.9609
899,0.0048,-0.0717,0.8672
900,-0.3262,0.2087,0.9313
901,-0.2745,0.0815,0.9482
902,0.0245,-0.2363,1.1415
903,0.1228,-0.3135,1.1750
904,0.1119,-0.2510,1.1518
905,-0.0308,-0.0198,1.0806
906,-0.1220,0.1978,0.9420
907,-0.1251,0.0864,1.0311
908,0.0737,-0.0294,0.9561
909,0.2131,-0.2103,1.0754
910,0.2928,-0.2639,1.1082
911,0.0737,-0.1183,1.1802
912,-0.0308,-0.0501,1.1785
913,-0.2089,0.0460,1.2260
914,-0.1394,-0.1029,1.2609
915,0.0251,-0.2141,1.2726
916,0.0021,-0.2123,1.1884
917,0.1142,-0.2879,1.0127
918,0.0860,-0.1956,0.8877
919,0.1284,-0.1669,0.7709
920,0.1292,-0.1765,0.7643
921,0.1306,-0.1802,0.8638
922,0.1226,-0.1831,1.0311
923,-0.0524,0.0530,1.0959
924,-0.2518,0.2048,1.1163
925,-0.2399,0.1279,1.1816
926,-0.2321,0.0490,1.2426
927,-0.0947,-0.2134,1.2763
928,0.1088,-0.3655,1.2418
929,0.0422,-0.2344,1.0890
930,0.0911,-0.2105,0.9814
931,-0.1205,-0.0090,0.8848
932,-0.0942,0.0060,0.8170
933,0.0051,-0.1751,0.9778
934,0.1083,-0.1931,1.0021
935,0.0820,-0.1323,1.0895
936,-0.0431,0.0499,1.1248
937,-0.2689,0.2595,1.1068
938,-0.3178,0.2156,1.1385
939,-0.1686,0.0685,1.0811
940,0.0732,-0.2754,1.1626
941,0.3005,-0.4329,1.2284
942,0.1500,-0.2261,1.0738
943,-0.0052,0.0098,0.9733
944,-0.1882,0.1592,0.9135
945,-0.0244,-0.0844,0.9667
946,0.2294,-0.3393,1.0735
947,0.3265,-0.4307,1.0959
948,0.2943,-0.3659,1.0765
949,-0.1071,0.0485,1.0209
950,-0.3171,0.2213,0.9239
951,-0.2954,0.0154,1.0563
952,0.0542,-0.3382,1.1472
953,0.2818,-0.4984,1.2056
954,0.2206,-0.2373,1.0939
955,-0.0287,0.0271,1.0284
956,-0.1686,0.1567,1.0491
957,-0.1498,0.1743,0.9825
958,0.1309,-0.1508,1.0654
959,0.3550,-0.4421,1.1978
960,0.3082,-0.4438,1.1667
961,0.0673,-0.1264,1.0699
962,-0.2989,0.2065,0.9615
963,-0.2881,0.0776,1.0427
964,-0.1530,-0.1365,1.1449
965,0.0347,-0.2455,1.1363
966,0.0462,-0.2036,1.0986
967,-0.0843,0.0502,1.0434
968,-0.2865,0.2028,0.9791
969,-0.2092,0.1741,0.9460
970,-0.1212,0.1071,0.9449
971,0.1702,-0.2419,1.0168
972,0.2593,-0.4019,1.1932
973,0.1306,-0.2168,1.0508
974,-0.0928,0.0078,0.9987
975,-0.2278,0.1019,0.9014
976,-0.2317,-0.0021,1.1108
977,-0.1159,-0.2068,1.1592
978,-0.0095,-0.3026,1.1911
979,0.0422,-0.2816,1.0879
980,0.0522,-0.2250,1.0964
981,-0.1071,0.0485,1.0209
982,0.0043,-0.0028,0.9457
983,-0.0547,0.1000,0.8662
984,0.0730,-0.1396,0.9918
985,0.2014,-0.2418,1.0759
986,0.2330,-0.1607,1.0641
987,0.1459,-0.1027,1.0419
988,-0.0687,0.0498,1.0977
989,-0.1569,0.0078,1.1203
990,-0.0796,-0.1624,1.2476
991,0.0364,-0.2766,1.2241
992,0.1072,-0.3049,1.2274
993,0.0634,-0.1897,1.1638
994,-0.1035,0.0746,0.9924
995,-0.1107,0.1283,0.8862
996,0.0695,-0.1130,0.9802
997,0.3102,-0.3581,1.0419
998,0.2128,-0.1914,1.0438
999,0.0068,-0.0429,1.0554
Rate 1608, overflows 0
